"Class_Id","Class_Name","Class_FullName","Class_FID","Class_parentID","Class_Dept","Class_State","Class_Postcode","Class_Type","Class_Node","Coordinates","Class_ShortName","Class_MapCode"
"1039","南岔区","黑龙江省伊春市南岔区","9,101,1039","101","1","1",,"2","1","129.538874,46.964156","南岔区","230703"
"1040","友好区","黑龙江省伊春市友好区","9,101,1040","101","1","1",,"2","1","128.465964,48.128002","友好区","230704"
"1041","西林区","黑龙江省伊春市西林区","9,101,1041","101","1","1",,"2","1","129.227255,47.500962","西林区","230705"
"1042","翠峦区","黑龙江省伊春市翠峦区","9,101,1042","101","1","1",,"2","1","128.365411,47.589934","翠峦区","230706"
"1043","新青区","黑龙江省伊春市新青区","9,101,1043","101","1","1",,"2","1","129.787357,48.216126","新青区","230707"
"1044","美溪区","黑龙江省伊春市美溪区","9,101,1044","101","1","1",,"2","1","129.409404,47.768892","美溪区","230708"
"1045","金山屯区","黑龙江省伊春市金山屯区","9,101,1045","101","1","1",,"2","1","129.771903,47.498544","金山屯区","230709"
"1046","五营区","黑龙江省伊春市五营区","9,101,1046","101","1","1",,"2","1","129.061485,48.229328","五营区","230710"
"1047","乌马河区","黑龙江省伊春市乌马河区","9,101,1047","101","1","1",,"2","1","128.79469,47.549368","乌马河区","230711"
"1048","汤旺河区","黑龙江省伊春市汤旺河区","9,101,1048","101","1","1",,"2","1","129.538754,48.563263","汤旺河区","230712"
"1049","带岭区","黑龙江省伊春市带岭区","9,101,1049","101","1","1",,"2","1","128.861475,47.090162","带岭区","230713"
"1050","乌伊岭区","黑龙江省伊春市乌伊岭区","9,101,1050","101","1","1",,"2","1","129.498936,48.836655","乌伊岭区","230714"
"1051","红星区","黑龙江省伊春市红星区","9,101,1051","101","1","1",,"2","1","129.251919,48.29802","红星区","230715"
"1052","上甘岭区","黑龙江省伊春市上甘岭区","9,101,1052","101","1","1",,"2","1","129.022399,48.036509","上甘岭区","230716"
"1053","嘉荫县","黑龙江省伊春市嘉荫县","9,101,1053","101","1","1",,"2","1","130.00825,48.76952","嘉荫县","230722"
"1054","铁力市","黑龙江省伊春市铁力市","9,101,1054","101","1","1",,"2","1","128.552517,46.866329","铁力市","230781"
"1056","向阳区","黑龙江省佳木斯市向阳区","9,102,1056","102","1","1",,"2","1","130.301233,47.35092","向阳区","230803"
"1057","前进区","黑龙江省佳木斯市前进区","9,102,1057","102","1","1",,"2","1","130.382085,46.819602","前进区","230804"
"1058","东风区","黑龙江省佳木斯市东风区","9,102,1058","102","1","1",,"2","1","132.48736,47.500479","东风区","230805"
"1059","郊区","黑龙江省佳木斯市郊区","9,102,1059","102","1","1",,"2","1",,"郊区","340711"
"1060","桦南县","黑龙江省佳木斯市桦南县","9,102,1060","102","1","1",,"2","1","130.637015,46.306672","桦南县","230822"
"1061","桦川县","黑龙江省佳木斯市桦川县","9,102,1061","102","1","1",,"2","1","130.963018,46.989258","桦川县","230826"
"1062","汤原县","黑龙江省佳木斯市汤原县","9,102,1062","102","1","1",,"2","1","130.072406,46.988319","汤原县","230828"
"1063","抚远县","黑龙江省佳木斯市抚远县","9,102,1063","102","1","1",,"2","1","134.296044,47.926105","抚远县","230833"
"1064","同江市","黑龙江省佳木斯市同江市","9,102,1064","102","1","1",,"2","1","133.273328,47.833685","同江市","230881"
"1065","富锦市","黑龙江省佳木斯市富锦市","9,102,1065","102","1","1",,"2","1","132.539001,47.170673","富锦市","230882"
"1066","新兴区","黑龙江省七台河市新兴区","9,103,1066","103","1","1",,"2","1","130.893188,45.813494","新兴区","230902"
"1067","桃山区","黑龙江省七台河市桃山区","9,103,1067","103","1","1",,"2","1","130.992503,45.770093","桃山区","230903"
"1068","茄子河区","黑龙江省七台河市茄子河区","9,103,1068","103","1","1",,"2","1","131.475224,45.883168","茄子河区","230904"
"1069","勃利县","黑龙江省七台河市勃利县","9,103,1069","103","1","1",,"2","1","130.818169,45.930545","勃利县","230921"
"1070","东安区","黑龙江省牡丹江市东安区","9,104,1070","104","1","1",,"2","1","129.860447,44.408404","东安区","231002"
"1071","阳明区","黑龙江省牡丹江市阳明区","9,104,1071","104","1","1",,"2","1","129.783915,44.587975","阳明区","231003"
"1072","爱民区","黑龙江省牡丹江市爱民区","9,104,1072","104","1","1",,"2","1","129.544566,44.685921","爱民区","231004"
"1073","西安区","黑龙江省牡丹江市西安区","9,104,1073","104","1","1",,"2","1","129.584924,44.491714","西安区","231005"
"1074","东宁县","黑龙江省牡丹江市东宁县","9,104,1074","104","1","1",,"2","1","130.850389,44.032436","东宁县","231024"
"1075","林口县","黑龙江省牡丹江市林口县","9,104,1075","104","1","1",,"2","1","130.023181,45.396102","林口县","231025"
"1076","绥芬河市","黑龙江省牡丹江市绥芬河市","9,104,1076","104","1","1",,"2","1","123.273598,42.765541","绥芬河市","231081"
"1077","海林市","黑龙江省牡丹江市海林市","9,104,1077","104","1","1",,"2","1","129.221414,44.903617","海林市","231083"
"1078","宁安市","黑龙江省牡丹江市宁安市","9,104,1078","104","1","1",,"2","1","129.215317,44.058017","宁安市","231084"
"1079","穆棱市","黑龙江省牡丹江市穆棱市","9,104,1079","104","1","1",,"2","1","130.395526,44.57687","穆棱市","231085"
"1080","爱辉区","黑龙江省黑河市爱辉区","9,105,1080","105","1","1",,"2","1","126.764262,50.218245","爱辉区","231102"
"1081","嫩江县","黑龙江省黑河市嫩江县","9,105,1081","105","1","1",,"2","1","125.771275,49.621866","嫩江县","231121"
"1082","逊克县","黑龙江省黑河市逊克县","9,105,1082","105","1","1",,"2","1","128.370877,48.88674","逊克县","231123"
"1083","孙吴县","黑龙江省黑河市孙吴县","9,105,1083","105","1","1",,"2","1","127.316672,49.370656","孙吴县","231124"
"1084","北安市","黑龙江省黑河市北安市","9,105,1084","105","1","1",,"2","1","127.111546,48.115946","北安市","231181"
"1085","五大连池市","黑龙江省黑河市五大连池市","9,105,1085","105","1","1",,"2","1","126.634501,48.749166","五大连池市","231182"
"1086","北林区","黑龙江省绥化市北林区","9,106,1086","106","1","1",,"2","1","126.957863,46.747537","北林区","231202"
"1087","望奎县","黑龙江省绥化市望奎县","9,106,1087","106","1","1",,"2","1","126.593023,46.869481","望奎县","231221"
"1088","兰西县","黑龙江省绥化市兰西县","9,106,1088","106","1","1",,"2","1","126.213543,46.35835","兰西县","231222"
"1089","青冈县","黑龙江省绥化市青冈县","9,106,1089","106","1","1",,"2","1","125.960524,46.846561","青冈县","231223"
"1090","庆安县","黑龙江省绥化市庆安县","9,106,1090","106","1","1",,"2","1","127.84449,47.070366","庆安县","231224"
"1091","明水县","黑龙江省绥化市明水县","9,106,1091","106","1","1",,"2","1","125.841268,47.201247","明水县","231225"
"1092","绥棱县","黑龙江省绥化市绥棱县","9,106,1092","106","1","1",,"2","1","127.719413,47.584143","绥棱县","231226"
"1093","安达市","黑龙江省绥化市安达市","9,106,1093","106","1","1",,"2","1","125.384552,46.535467","安达市","231281"
"1094","肇东市","黑龙江省绥化市肇东市","9,106,1094","106","1","1",,"2","1","125.849731,46.009306","肇东市","231282"
"1095","海伦市","黑龙江省绥化市海伦市","9,106,1095","106","1","1",,"2","1","126.897129,47.44727","海伦市","231283"
"1096","呼玛县","黑龙江省大兴安岭地区呼玛县","9,107,1096","107","1","1",,"2","1","124.912002,51.81313","呼玛县","232721"
"1097","塔河县","黑龙江省大兴安岭地区塔河县","9,107,1097","107","1","1",,"2","1","124.640203,52.716506","塔河县","232722"
"1098","漠河县","黑龙江省大兴安岭地区漠河县","9,107,1098","107","1","1",,"2","1","122.715721,52.945659","漠河县","232723"
"1099","黄浦区","上海市黄浦区","10,1099","10","2","1",,"1","1","121.496072,31.227203","黄浦区","310101"
"1101","徐汇区","上海市徐汇区","10,1101","10","2","1",,"1","1","121.446235,31.169152","徐汇区","310104"
"1102","长宁区","上海市长宁区","10,1102","10","2","1",,"1","1","121.387616,31.213301","长宁区","310105"
"1103","静安区","上海市静安区","10,1103","10","2","1",,"1","1","121.454756,31.235381","静安区","310106"
"1104","普陀区","上海市普陀区","10,1104","10","2","1",,"1","1","121.398443,31.263743","普陀区","330903"
"1106","虹口区","上海市虹口区","10,1106","10","2","1",,"1","1","121.491919,31.282497","虹口区","310109"
"1107","杨浦区","上海市杨浦区","10,1107","10","2","1",,"1","1","121.535717,31.30451","杨浦区","310110"
"1108","闵行区","上海市闵行区","10,1108","10","2","1",,"1","1","121.425024,31.093538","闵行区","310112"
"1109","宝山区","上海市宝山区","10,1109","10","2","1",,"1","1","121.409041,31.398623","宝山区","310113"
"1110","嘉定区","上海市嘉定区","10,1110","10","2","1",,"1","1","121.251014,31.364338","嘉定区","310114"
"1111","浦东新区","上海市浦东新区","10,1111","10","2","1",,"1","1","121.638481,31.230895","浦东新区","310115"
"1112","金山区","上海市金山区","10,1112","10","2","1",,"1","1","121.248408,30.835081","金山区","310116"
"1113","松江区","上海市松江区","10,1113","10","2","1",,"1","1","121.226791,31.021245","松江区","310117"
"1114","青浦区","上海市青浦区","10,1114","10","2","1",,"1","1","121.091425,31.130862","青浦区","310118"
"1116","奉贤区","上海市奉贤区","10,1116","10","2","1",,"1","1","121.560642,30.915122","奉贤区","310120"
"1117","崇明县","上海市崇明县","10,1117","10","2","1",,"1","1","121.535398,31.633565","崇明县","310230"
"1118","玄武区","江苏省南京市玄武区","11,109,1118","109","1","1",,"2","1","118.848937,32.071766","玄武区","320102"
"1120","秦淮区","江苏省南京市秦淮区","11,109,1120","109","1","1",,"2","1","118.817221,32.007969","秦淮区","320104"
"1121","建邺区","江苏省南京市建邺区","11,109,1121","109","1","1",,"2","1","118.713342,32.012518","建邺区","320105"
"1122","鼓楼区","江苏省南京市鼓楼区","11,109,1122","109","1","1",,"2","1","118.765057,32.068604","鼓楼区","410204"
"1124","浦口区","江苏省南京市浦口区","11,109,1124","109","1","1",,"2","1","118.569125,32.059062","浦口区","320111"
"1125","栖霞区","江苏省南京市栖霞区","11,109,1125","109","1","1",,"2","1","118.963725,32.169424","栖霞区","320113"
"1126","雨花区","江苏省南京市雨花区","11,109,1126","109","1","1",,"2","1","118.721979,31.954552","雨花区","320114"
"1127","江宁区","江苏省南京市江宁区","11,109,1127","109","1","1",,"2","1","118.835418,31.863971","江宁区","320115"
"1128","六合区","江苏省南京市六合区","11,109,1128","109","1","1",,"2","1","118.848166,32.40064","六合区","320116"
"1129","溧水区","江苏省南京市溧水区","11,109,1129","109","1","1",,"2","1","119.039927,31.596963","溧水区","320124"
"1130","高淳区","江苏省南京市高淳区","11,109,1130","109","1","1",,"2","1","118.9719,31.336381","高淳区","320125"
"1131","梁溪区","江苏省无锡市梁溪区","11,110,1131","110","1","1",,"2","1","120.328903,31.597341","梁溪区","320202"
"1134","锡山区","江苏省无锡市锡山区","11,110,1134","110","1","1",,"2","1","120.491008,31.615587","锡山区","320205"
"1135","惠山区","江苏省无锡市惠山区","11,110,1135","110","1","1",,"2","1","120.215294,31.656376","惠山区","320206"
"1136","滨湖区","江苏省无锡市滨湖区","11,110,1136","110","1","1",,"2","1","120.248502,31.466579","滨湖区","320211"
"1137","江阴市","江苏省无锡市江阴市","11,110,1137","110","1","1",,"2","1","120.26,31.91","江阴市","320281"
"1138","宜兴市","江苏省无锡市宜兴市","11,110,1138","110","1","1",,"2","1","119.82,31.36","宜兴市","320282"
"1139","鼓楼区","江苏省徐州市鼓楼区","11,111,1139","111","1","1",,"2","1","117.296129,34.30141","鼓楼区","410204"
"1140","云龙区","江苏省徐州市云龙区","11,111,1140","111","1","1",,"2","1","117.276176,34.222487","云龙区","320303"
"1142","贾汪区","江苏省徐州市贾汪区","11,111,1142","111","1","1",,"2","1","117.498246,34.410528","贾汪区","320305"
"1143","泉山区","江苏省徐州市泉山区","11,111,1143","111","1","1",,"2","1","117.175584,34.241947","泉山区","320311"
"1144","丰县","江苏省徐州市丰县","11,111,1144","111","1","1",,"2","1","116.615733,34.695773","丰县","320321"
"1145","沛县","江苏省徐州市沛县","11,111,1145","111","1","1",,"2","1","116.911468,34.700648","沛县","320322"
"1146","铜山区","江苏省徐州市铜山区","11,111,1146","111","1","1",,"2","1","117.295376,34.288409","铜山区","320312"
"1147","睢宁县","江苏省徐州市睢宁县","11,111,1147","111","1","1",,"2","1","117.890364,33.946571","睢宁县","320324"
"1148","新沂市","江苏省徐州市新沂市","11,111,1148","111","1","1",,"2","1","118.344121,34.284443","新沂市","320381"
"1149","邳州市","江苏省徐州市邳州市","11,111,1149","111","1","1",,"2","1","117.90306,34.402946","邳州市","320382"
"1150","天宁区","江苏省常州市天宁区","11,112,1150","112","1","1",,"2","1","120.001766,31.777803","天宁区","320402"
"1151","钟楼区","江苏省常州市钟楼区","11,112,1151","112","1","1",,"2","1","119.912439,31.798511","钟楼区","320404"
"1152","戚墅堰区","江苏省常州市戚墅堰区","11,112,1152","112","1","1",,"2","1","120.056359,31.756898","戚墅堰区","320405"
"1153","新北区","江苏省常州市新北区","11,112,1153","112","1","1",,"2","1","119.903154,31.939946","新北区","320411"
"1154","武进区","江苏省常州市武进区","11,112,1154","112","1","1",,"2","1","119.943432,31.672903","武进区","320412"
"1155","溧阳市","江苏省常州市溧阳市","11,112,1155","112","1","1",,"2","1","119.48,31.43","溧阳市","320481"
"1156","金坛区","江苏省常州市金坛区","11,112,1156","112","1","1",,"2","1","119.56,31.74","金坛区","320482"
"1157","沧浪区","江苏省苏州市沧浪区","11,113,1157","113","1","0",,"2","1","120.616793,31.295727","沧浪区","320502"
"1158","平江区","江苏省苏州市平江区","11,113,1158","113","1","0",,"2","1","120.630878,31.332306","平江区","320503"
"1159","金阊区","江苏省苏州市金阊区","11,113,1159","113","1","0",,"2","1","120.581625,31.344528","金阊区","320504"
"1160","虎丘区","江苏省苏州市虎丘区","11,113,1160","113","1","0",,"2","1","120.478424,31.351869","虎丘区","320505"
"1161","吴中区","江苏省苏州市吴中区","11,113,1161","113","1","1",,"2","1","120.365776,31.17987","吴中区","320506"
"1162","相城区","江苏省苏州市相城区","11,113,1162","113","1","1",,"2","1","120.646853,31.450775","相城区","320507"
"1163","常熟市","江苏省苏州市常熟市","11,113,1163","113","1","1",,"2","1","120.74,31.64","常熟市","320581"
"1164","张家港市","江苏省苏州市张家港市","11,113,1164","113","1","1",,"2","1","120.555821,31.875428","张家港市","320582"
